ID,latitude,longitude,altitude,division,district,upazila,union,area,b2id,site_type,registered,locationssid,block_id,m_id,households,population,log10pop,d4_origin_state,d4_origin_state_rakhine,d5_origin_district,healthWalk_enc,priority1,priority2,priority3,l_fuel,l_education,l_food,l_healthcare,l_jobs,mobility,l_nfis,pss,l_safety,l_sanitation,l_shelter,skills,l_water,other
1680,21.178982,92.147125,-37.350689,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3159,Collective,No,CXB-219,CXB-219-054,M-ID-2093,100,425,2.628389,Rakhine,1,Maungdaw,15 mins walk or less,Job opportunities,Water,Cooking fuel and firewood,3,0,0,0,1,0,0,0,0,0,0,0,2,0
1681,21.180578,92.147018,-34.176479,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3159,Collective,No,CXB-219,CXB-219-055,M-ID-2094,71,288,2.459393,Rakhine,1,Maungdaw,15 mins walk or less,Water,Job opportunities,Sanitation,0,0,0,0,2,0,0,0,0,3,0,0,1,0
1682,21.182013,92.145493,-31.387518,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3524,Collective,No,CXB-219,CXB-219-056,M-ID-2095,73,292,2.465383,Rakhine,1,Maungdaw,15 mins walk or less,Healthcare,Cooking fuel and firewood,NFIs,2,0,0,1,0,0,3,0,0,0,0,0,0,0
1683,21.185194,92.139130,-38.075157,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3463,Collective,No,CXB-219,CXB-219-057,M-ID-2096,90,342,2.534026,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Water,Education for children,1,3,0,0,0,0,0,0,0,0,0,0,2,0
1684,21.185204,92.143799,-46.950069,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3158,Collective,No,CXB-219,CXB-219-058,M-ID-2097,84,296,2.471292,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Shelter,Job opportunities,1,0,0,0,3,0,0,0,0,0,2,0,0,0
1685,21.179024,92.145493,-37.726006,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3157,Collective,No,CXB-219,CXB-219-059,M-ID-2098,82,369,2.567026,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1686,21.184742,92.138123,-38.777679,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3463,Collective,No,CXB-219,CXB-219-060,M-ID-2099,80,284,2.453318,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Water,NFIs,1,0,0,0,0,0,3,0,0,0,0,0,2,0
1687,21.186243,92.138519,-31.903198,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3160,Collective,No,CXB-219,CXB-219-061,M-ID-2100,82,323,2.509202,Rakhine,1,Maungdaw,15 mins walk or less,Shelter,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,1,0,0,0
1688,21.183582,92.139389,-32.502762,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3463,Collective,No,CXB-219,CXB-219-062,M-ID-2101,100,383,2.583199,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Education for children,2,3,0,0,0,0,0,0,0,0,0,0,1,0
1689,21.186729,92.137894,-25.842564,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3160,Collective,No,CXB-219,CXB-219-063,M-ID-2102,68,233,2.367356,Rakhine,1,Maungdaw,15 mins walk or less,Shelter,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,1,0,0,0
1690,21.185568,92.136314,-41.348637,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3520,Collective,No,CXB-219,CXB-219-064,M-ID-2103,38,128,2.107210,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Food assistance,Water,1,0,2,0,0,0,0,0,0,0,0,0,3,0
1691,21.185156,92.137138,-18.009869,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3520,Collective,No,CXB-219,CXB-219-065,M-ID-2104,48,182,2.260071,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Food assistance,Water,1,0,2,0,0,0,0,0,0,0,0,0,3,0
1692,21.182758,92.147240,-45.363323,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3162,Collective,No,CXB-219,CXB-219-066,M-ID-2105,100,380,2.579784,Rakhine,1,Maungdaw,No access to static health facility,Healthcare,Cooking fuel and firewood,Job opportunities,2,0,0,1,3,0,0,0,0,0,0,0,0,0
1693,21.177948,92.148308,-39.143272,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3159,Collective,No,CXB-219,CXB-219-067,M-ID-2175,90,397,2.598790,Rakhine,1,Maungdaw,15 mins walk or less,Shelter,Job opportunities,Water,0,0,0,0,2,0,0,0,0,0,1,0,3,0
1694,21.177294,92.147972,-41.412663,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3159,Collective,No,CXB-219,CXB-219-068,M-ID-2176,95,417,2.620136,Rakhine,1,Maungdaw,15 mins walk or less,Job opportunities,Cooking fuel and firewood,Safety and security,2,0,0,0,1,0,0,0,3,0,0,0,0,0
1695,21.182966,92.141541,-40.204746,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3133,Collective,No,CXB-219,CXB-219-069,M-ID-2226,52,224,2.350248,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Safety and security,2,0,0,0,0,0,0,0,3,0,0,0,1,0
1696,21.182220,92.146759,-41.412663,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3159,Collective,No,CXB-219,CXB-219-070,M-ID-2227,95,455,2.658011,Rakhine,1,Maungdaw,15 mins walk or less,Job opportunities,Cooking fuel and firewood,Safety and security,2,0,0,0,1,0,0,0,3,0,0,0,0,0
1697,21.178663,92.139023,-32.927559,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3128,Collective,No,CXB-220,CXB-220-002,M-ID-0182,100,382,2.582063,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1698,21.176067,92.140137,-32.209045,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3129,Collective,No,CXB-220,CXB-220-003,M-ID-0184,319,1207,3.081707,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Water,Job opportunities,1,0,0,0,3,0,0,0,0,0,0,0,2,0
1699,21.177942,92.139839,-39.243309,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3136,Collective,No,CXB-220,CXB-220-004,M-ID-0185,110,440,2.643453,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Job opportunities,Cooking fuel and firewood,3,0,0,0,2,0,0,0,0,0,0,0,1,0
1700,21.179186,92.142090,-30.326895,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3163,Collective,No,CXB-220,CXB-220-005,M-ID-0197,100,484,2.684845,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Shelter,Job opportunities,1,0,0,0,3,0,0,0,0,0,2,0,0,0
1701,21.175604,92.141022,-37.832478,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3131,Collective,No,CXB-220,CXB-220-006,M-ID-0198,199,750,2.875061,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Education for children,2,3,0,0,0,0,0,0,0,0,0,0,1,0
1702,21.180553,92.140205,-30.379955,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3134,Collective,No,CXB-220,CXB-220-007,M-ID-0220,130,606,2.782473,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Shelter,Job opportunities,1,0,0,0,3,0,0,0,0,0,2,0,0,0
1703,21.175442,92.140076,-29.028111,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3129,Collective,No,CXB-220,CXB-220-008,M-ID-0258,96,377,2.576341,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Job opportunities,Cooking fuel and firewood,3,0,0,0,2,0,0,0,0,0,0,0,1,0
1704,21.179291,92.138802,-34.103573,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3519,Collective,No,CXB-220,CXB-220-009,M-ID-0259,104,475,2.676694,Rakhine,1,Maungdaw,15 mins walk or less,Water,Education for children,Cooking fuel and firewood,3,2,0,0,0,0,0,0,0,0,0,0,1,0
1705,21.179831,92.141251,-37.528927,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3126,Collective,No,CXB-220,CXB-220-010,M-ID-0261,93,450,2.653213,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Shelter,Job opportunities,1,0,0,0,3,0,0,0,0,0,2,0,0,0
1706,21.181061,92.139778,-47.261425,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3134,Collective,No,CXB-220,CXB-220-011,M-ID-0236,100,455,2.658011,Rakhine,1,Maungdaw,15 mins walk or less,Job opportunities,Sanitation,Cooking fuel and firewood,3,0,0,0,1,0,0,0,0,2,0,0,0,0
1707,21.177389,92.141411,-32.063606,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3127,Collective,No,CXB-220,CXB-220-012,M-ID-0175,165,701,2.845718,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Healthcare,2,0,1,3,0,0,0,0,0,0,0,0,0,0
1708,21.178699,92.140297,-28.545177,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3136,Collective,No,CXB-220,CXB-220-013,M-ID-0176,92,415,2.618048,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Job opportunities,Water,1,0,0,0,2,0,0,0,0,0,0,0,3,0
1709,21.178385,92.139526,-25.420149,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3136,Collective,No,CXB-220,CXB-220-014,M-ID-0178,104,471,2.673021,Rakhine,1,Maungdaw,15 mins walk or less,Water,Job opportunities,Cooking fuel and firewood,3,0,0,0,2,0,0,0,0,0,0,0,1,0
1710,21.178051,92.141502,-38.672459,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3127,Collective,No,CXB-220,CXB-220-015,M-ID-0180,116,450,2.653213,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Food assistance,Water,1,0,2,0,0,0,0,0,0,0,0,0,3,0
1711,21.178205,92.140610,-39.482700,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3136,Collective,No,CXB-220,CXB-220-016,M-ID-0210,118,507,2.705008,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Water,Safety and security,1,0,0,0,0,0,0,0,3,0,0,0,2,0
1712,21.179247,92.140938,-27.565151,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3126,Collective,No,CXB-220,CXB-220-017,M-ID-0213,99,484,2.684845,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Shelter,Job opportunities,1,0,0,0,3,0,0,0,0,0,2,0,0,0
1713,21.179804,92.140068,-35.983135,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3135,Collective,No,CXB-220,CXB-220-018,M-ID-0260,105,475,2.676694,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Food assistance,Shelter,1,0,2,0,0,0,0,0,0,0,3,0,0,0
1714,21.179283,92.143005,-40.298367,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3163,Collective,No,CXB-220,CXB-220-019,M-ID-0223,100,443,2.646404,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Shelter,Job opportunities,1,0,0,0,3,0,0,0,0,0,2,0,0,0
1715,21.182686,92.138397,-27.072201,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3133,Collective,No,CXB-220,CXB-220-020,M-ID-0199,165,748,2.873902,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Safety and security,2,0,0,0,0,0,0,0,3,0,0,0,1,0
1716,21.181915,92.138725,-40.724422,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3133,Collective,No,CXB-220,CXB-220-021,M-ID-0238,114,496,2.695482,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Safety and security,2,0,0,0,0,0,0,0,3,0,0,0,1,0
1717,21.181597,92.140343,-35.646118,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3133,Collective,No,CXB-220,CXB-220-022,M-ID-0243,100,525,2.720159,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Safety and security,2,0,0,0,0,0,0,0,3,0,0,0,1,0
1718,21.181326,92.137444,-37.279255,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3125,Collective,No,CXB-220,CXB-220-023,M-ID-0244,155,595,2.774517,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Education for children,Water,1,2,0,0,0,0,0,0,0,0,0,0,3,0
1719,21.181051,92.138107,-22.646811,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3125,Collective,No,CXB-220,CXB-220-024,M-ID-0245,110,475,2.676694,Rakhine,1,Maungdaw,15 mins walk or less,Education for children,Cooking fuel and firewood,Water,2,1,0,0,0,0,0,0,0,0,0,0,3,0
1720,21.176455,92.141701,-31.558762,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3127,Collective,No,CXB-220,CXB-220-025,M-ID-0187,169,689,2.838219,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Food assistance,Water,1,0,2,0,0,0,0,0,0,0,0,0,3,0
1721,21.180737,92.141273,-40.607376,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3126,Collective,No,CXB-220,CXB-220-026,M-ID-0221,93,395,2.596597,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Shelter,Job opportunities,1,0,0,0,3,0,0,0,0,0,2,0,0,0
1722,21.179346,92.143974,-40.983932,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3163,Collective,No,CXB-220,CXB-220-027,M-ID-0233,100,460,2.662758,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Shelter,Job opportunities,1,0,0,0,3,0,0,0,0,0,2,0,0,0
1723,21.176981,92.143990,-34.967400,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3130,Collective,No,CXB-220,CXB-220-028,M-ID-0235,155,763,2.882524,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Job opportunities,Safety and security,1,0,0,0,2,0,0,0,3,0,0,0,0,0
1724,21.174355,92.142464,-43.099445,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3131,Collective,No,CXB-220,CXB-220-029,M-ID-0237,171,797,2.901458,Rakhine,1,Maungdaw,15 mins walk or less,Education for children,Cooking fuel and firewood,Safety and security,2,1,0,0,0,0,0,0,3,0,0,0,0,0
1725,21.177504,92.142700,-30.327930,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3127,Collective,No,CXB-220,CXB-220-030,M-ID-0239,181,827,2.917506,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Mobility,2,0,1,0,0,3,0,0,0,0,0,0,0,0
1726,21.176712,92.143097,-40.815308,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3130,Collective,No,CXB-220,CXB-220-031,M-ID-0241,128,633,2.801404,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1727,21.181393,92.139076,-32.135094,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3133,Collective,No,CXB-220,CXB-220-032,M-ID-0246,112,452,2.655138,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Safety and security,2,0,0,0,0,0,0,0,3,0,0,0,1,0
1728,21.180223,92.141716,-29.571331,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3126,Collective,No,CXB-220,CXB-220-033,M-ID-0247,105,509,2.706718,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Shelter,Job opportunities,1,0,0,0,3,0,0,0,0,0,2,0,0,0
1729,21.182453,92.139877,-40.204746,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3133,Collective,No,CXB-220,CXB-220-034,M-ID-1571,105,448,2.651278,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Safety and security,2,0,0,0,0,0,0,0,3,0,0,0,1,0
1730,21.177479,92.137756,-39.546150,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3128,Collective,No,CXB-220,CXB-220-035,M-ID-0179,96,405,2.607455,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1731,21.176867,92.139229,-44.765636,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3493,Collective,No,CXB-220,CXB-220-036,M-ID-0189,95,366,2.563481,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Food assistance,Water,1,0,2,0,0,0,0,0,0,0,0,0,3,0
1732,21.180433,92.135811,-31.804958,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3132,Collective,No,CXB-220,CXB-220-037,M-ID-0190,131,545,2.736397,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1733,21.177237,92.138580,-41.041729,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3460,Collective,No,CXB-220,CXB-220-038,M-ID-0195,95,421,2.624282,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Shelter,Job opportunities,1,0,0,0,3,0,0,0,0,0,2,0,0,0
1734,21.180010,92.138779,-37.458015,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3519,Collective,No,CXB-220,CXB-220-039,M-ID-0204,101,448,2.651278,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Education for children,Cooking fuel and firewood,3,2,0,0,0,0,0,0,0,0,0,0,1,0
1735,21.180653,92.139473,-30.457153,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3134,Collective,No,CXB-220,CXB-220-040,M-ID-0206,91,421,2.624282,Rakhine,1,Maungdaw,15 mins walk or less,Water,Sanitation,Job opportunities,0,0,0,0,3,0,0,0,0,2,0,0,1,0
1736,21.177813,92.137520,-39.810024,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3128,Collective,No,CXB-220,CXB-220-041,M-ID-0207,116,549,2.739572,Rakhine,1,Maungdaw,16 to 30 mins walk,Job opportunities,Cooking fuel and firewood,Water,2,0,0,0,1,0,0,0,0,0,0,0,3,0
1737,21.179401,92.136940,-41.601604,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3518,Collective,No,CXB-220,CXB-220-042,M-ID-0208,135,615,2.788875,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1738,21.180292,92.138321,-26.556488,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3125,Collective,No,CXB-220,CXB-220-043,M-ID-0209,108,477,2.678518,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Education for children,Food assistance,1,2,3,0,0,0,0,0,0,0,0,0,0,0
1739,21.176188,92.139420,-49.613602,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3493,Collective,No,CXB-220,CXB-220-044,M-ID-0212,103,403,2.605305,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Food assistance,Water,1,0,2,0,0,0,0,0,0,0,0,0,3,0
1740,21.174320,92.140236,-40.523239,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3131,Collective,No,CXB-220,CXB-220-046,M-ID-0219,100,406,2.608526,Rakhine,1,Maungdaw,15 mins walk or less,Education for children,Cooking fuel and firewood,Safety and security,2,1,0,0,0,0,0,0,3,0,0,0,0,0
1741,21.178205,92.138161,-27.534071,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3128,Collective,No,CXB-220,CXB-220-047,M-ID-0225,100,361,2.557507,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Job opportunities,Cooking fuel and firewood,3,0,0,0,2,0,0,0,0,0,0,0,1,0
1742,21.176889,92.138451,-37.620296,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3525,Collective,No,CXB-220,CXB-220-048,M-ID-0230,115,464,2.666518,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Food assistance,Shelter,1,0,2,0,0,0,0,0,0,0,3,0,0,0
1743,21.175030,92.139595,-35.693321,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3129,Collective,No,CXB-220,CXB-220-049,M-ID-0231,105,442,2.645422,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1744,21.174683,92.139992,-40.601326,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3129,Collective,No,CXB-220,CXB-220-050,M-ID-0232,148,622,2.793790,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Water,Job opportunities,1,0,0,0,3,0,0,0,0,0,0,0,2,0
1745,21.179588,92.137482,-28.222712,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3518,Collective,No,CXB-220,CXB-220-051,M-ID-0249,133,547,2.737987,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1746,21.180254,92.134773,-40.195686,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3132,Collective,No,CXB-220,CXB-220-052,M-ID-0254,140,492,2.691965,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1747,21.181234,92.135208,-38.875500,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3132,Collective,No,CXB-220,CXB-220-053,M-ID-0255,142,577,2.761176,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1748,21.181765,92.135185,-33.850559,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3132,Collective,No,CXB-220,CXB-220-054,M-ID-0256,130,460,2.662758,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1749,21.179499,92.136383,-30.295288,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3518,Collective,No,CXB-220,CXB-220-055,M-ID-0257,133,641,2.806858,Rakhine,1,Kyaunkpyu,16 to 30 mins walk,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1750,21.175993,92.142517,-37.927826,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3130,Collective,No,CXB-220,CXB-220-056,M-ID-1943,110,620,2.792392,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Job opportunities,Safety and security,1,0,0,0,2,0,0,0,3,0,0,0,0,0
1751,21.180376,92.136719,-40.379032,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3518,Collective,No,CXB-220,CXB-220-057,M-ID-2057,105,448,2.651278,Rakhine,1,Kyaunkpyu,15 mins walk or less,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1752,21.177856,92.142738,-37.175007,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3127,Collective,No,CXB-220,CXB-220-058,M-ID-2106,120,615,2.788875,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Food assistance,Healthcare,1,0,2,3,0,0,0,0,0,0,0,0,0,0
1753,21.180620,92.138504,-23.513718,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3125,Collective,No,CXB-220,CXB-220-059,M-ID-2107,93,401,2.603144,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Education for children,Water,1,2,0,0,0,0,0,0,0,0,0,0,3,0
1754,21.176476,92.143753,-38.830345,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3130,Collective,No,CXB-220,CXB-220-060,M-ID-2108,110,450,2.653213,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Job opportunities,Safety and security,1,0,0,0,2,0,0,0,3,0,0,0,0,0
1755,21.180679,92.138161,-17.414688,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3125,Collective,No,CXB-220,CXB-220-061,M-ID-2109,100,459,2.661813,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Education for children,Water,1,2,0,0,0,0,0,0,0,0,0,0,3,0
1756,21.179892,92.140411,-27.631569,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3135,Collective,No,CXB-220,CXB-220-062,M-ID-2110,104,490,2.690196,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Shelter,Job opportunities,1,0,0,0,3,0,0,0,0,0,2,0,0,0
1757,21.179987,92.135330,-40.970463,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3132,Collective,No,CXB-220,CXB-220-063,M-ID-2111,105,425,2.628389,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
1758,21.177227,92.138161,-34.949219,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3525,Collective,No,CXB-220,CXB-220-064,M-ID-2112,91,390,2.591065,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Shelter,Education for children,1,3,0,0,0,0,0,0,0,0,2,0,0,0
1759,21.179882,92.139671,-32.138702,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3135,Collective,No,CXB-220,CXB-220-065,M-ID-2113,76,335,2.525045,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Shelter,2,0,1,0,0,0,0,0,0,0,3,0,0,0
1760,21.180246,92.139503,-17.437645,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3135,Collective,No,CXB-220,CXB-220-066,M-ID-2114,120,530,2.724276,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Shelter,Job opportunities,1,0,0,0,3,0,0,0,0,0,2,0,0,0
